image,cell_id,shape_Elongation,shape_MajorAxisLength,shape_MaximumDiameter,shape_MinorAxisLength,shape_Perimeter,shape_PerimeterSurfaceRatio,shape_PixelSurface,shape_Sphericity,shape_bbox_area,shape_convex_area,shape_extent,shape_eccentricity,shape_diameter,shape_solidity,bf_intensity_10Percentile,bf_intensity_90Percentile,bf_intensity_Energy,bf_intensity_Entropy,bf_intensity_InterquartileRange,bf_intensity_Kurtosis,bf_intensity_Maximum,bf_intensity_MeanAbsoluteDeviation,bf_intensity_Mean,bf_intensity_Median,bf_intensity_Minimum,bf_intensity_Range,bf_intensity_RobustMeanAbsoluteDeviation,bf_intensity_RootMeanSquared,bf_intensity_RootMeanSquared.1,bf_intensity_TotalEnergy,bf_intensity_Uniformity,bf_intensity_Variance,bf_glcm_Contrast,bf_glcm_Correlation,bf_glcm_Autocorrelation,bf_glcm_DifferenceAverage,bf_glcm_DifferenceEntropy,bf_glcm_DifferenceVariance,bf_glcm_Id,bf_glcm_Idm,bf_glcm_Imc1,bf_glcm_Imc12,bf_glcm_InverseVariance,bf_glcm_JointAverage,bf_glcm_JointEnergy,bf_glcm_JointEntropy,bf_glcm_MCC,bf_gldm_DependenceEntropy,bf_gldm_DependenceNonUniformity,bf_gldm_DependenceVariance,bf_gldm_GrayLevelNonUniformity,bf_gldm_GrayLevelVariance,bf_gldm_LowGrayLevelEmphasis,bf_gldm_HighGrayLevelEmphasis,bf_glrlm_LongRunEmphasis,bf_glrlm_LongRunHighGrayLevelEmphasis,bf_glrlm_LongRunLowGrayLevelEmphasis,bf_glrlm_LowGrayLevelRunEmphasis,bf_glrlm_RunEntropy,bf_glrlm_RunLengthNonUniformity,bf_glrlm_RunPercentage,bf_glrlm_RunVariance,bf_glrlm_ShortRunEmphasis,bf_glrlm_ShortRunHighGrayLevelEmphasis,bf_glrlm_ShortRunLowGrayLevelEmphasis,bf_glszm_HighGrayLevelZoneEmphasis,bf_glszm_LargeAreaEmphasis,bf_glszm_LargeAreaHighGrayLevelEmphasis,bf_glszm_LargeAreaLowGrayLevelEmphasis,bf_glszm_LowGrayLevelZoneEmphasis,bf_glszm_SizeZoneNonUniformity,bf_glszm_SmallAreaEmphasis,bf_glszm_SmallAreaHighGrayLevelEmphasis,bf_glszm_SmallAreaLowGrayLevelEmphasis,label,predicted_label
Data/images/Dead_cells_13.png,17,0.902897465756133,58.2949472219111,61.58733636065129,52.6343601130511,189.740115370178,0.0795389291008919,2386.0,0.912505481842103,2646.0,2418.0,0.901738473167045,0.429855983244562,55.1175974960638,0.986765922249793,97.0,109.0,25090477.0,0.829329088948363,6.0,10.2897327677936,124.0,4.47750885474011,102.319782062029,103.0,63.0,61.0,2.5700451397818,102.546121531109,-1.72417408915513,25090477.0,0.649178393942311,46.3692398519163,0.101629502572899,0.750009894503111,7.79416809605489,0.101629502572899,0.474139814462051,0.0913009467796839,0.949185248713551,0.949185248713551,-0.456485441911537,0.729849483698511,0.101629502572899,2.7643653516295,0.560433608472178,1.28614807470691,0.797407246265694,1.62576045558703,1527.07292539816,0.212924091286908,1548.93964794635,0.201803760269637,0.150507590574648,7.85331098072087,134.735395189003,1157.69072164948,16.8010691103475,0.190053455517373,5.01619139511792,20.8144329896907,0.121961441743504,67.5066661943057,0.171618468939803,0.897170505904114,0.0381299526646155,6.65292096219931,134.735395189003,1157.69072164948,16.8010691103475,0.190053455517373,20.8144329896907,0.171618468939803,0.897170505904114,0.0381299526646155,,Dead
Data/images/Dead_cells_13.png,18,0.907916263157438,40.3550864630928,42.720018726587696,36.6390393009665,131.154328932551,0.113210469514502,1159.0,0.919962916559359,1443.0,1193.0,0.803187803187803,0.419151594407363,38.414640859287694,0.971500419111484,81.0,112.0,10978442.0,1.21317323846727,20.0,2.53159603788731,136.0,10.4003168361646,96.5245901639344,96.0,70.0,66.0,7.87458785389306,97.3259469423814,0.243179270448675,10978442.0,0.476230215420303,155.343441915727,0.131016042780749,0.795024815029077,6.0427807486631,0.131016042780749,0.560218116480455,0.113850839314822,0.934491978609626,0.934491978609626,-0.50271587171462,0.839931588182501,0.131016042780749,2.40597147950089,0.373921266772792,1.82043032447934,0.812202966614906,2.15106044366296,659.27955133736,0.242583644077449,551.950819672131,0.318258056207153,0.207380644233535,6.13805004314064,64.0163043478261,386.010869565217,12.9226675724638,0.212107487922705,4.63103401909647,17.1847826086957,0.158757549611734,24.3399988185255,0.150362601053412,1.1029099824326,0.0368623296526009,6.52173913043478,64.0163043478261,386.010869565217,12.9226675724638,0.212107487922705,17.1847826086957,0.150362601053412,1.1029099824326,0.0368623296526009,,Healthy
Data/images/Dead_cells_13.png,19,0.922337704018936,54.066652822116,57.0087712549569,49.8677124279394,177.539105243401,0.0843215888118742,2106.0,0.91619628842102,2400.0,2140.0,0.8775,0.386384730217277,51.78264652576431,0.98411214953271,96.0,105.0,21405512.0,0.925706513208253,4.0,2.95377962174023,111.0,2.67010819717372,100.759734093067,101.0,92.0,19.0,1.93152918328532,100.816966720525,-0.118630807697364,21405512.0,0.550606100780207,11.5367642217911,0.105160662122687,0.765298867502919,2.93086660175268,0.105160662122687,0.4851442283744,0.0941018972646054,0.947419668938656,0.947419668938656,-0.484926287900715,0.769250706326898,0.105160662122687,1.66114897760467,0.457836088701458,1.39949626297452,0.76529886750292,1.79599924733468,1336.10066476733,0.235319157762969,1159.57644824312,0.224696949609897,0.505698005698006,2.97720797720798,119.522388059702,399.171641791045,49.610074626865696,0.613805970149254,4.91393347172995,22.0373134328358,0.127255460588794,57.7709400757407,0.228759662465233,0.468547203848475,0.168812777119423,2.54477611940299,119.522388059702,399.171641791045,49.610074626865696,0.613805970149254,22.0373134328358,0.228759662465233,0.468547203848475,0.168812777119423,,Dead
Data/images/Dead_cells_13.png,20,0.889126851289694,53.2399502191298,54.2033209314706,47.337069301155,174.325901807805,0.0887832451274788,1964.0,0.901069862313512,2295.0,2013.0,0.855773420479303,0.457660837646915,50.0064242458893,0.975658221559861,98.0,105.0,20346201.0,0.63831144648647,3.0,19.7999629653882,113.0,2.58067879675296,101.679735234216,102.0,69.0,44.0,1.22387496260188,101.781986670484,-3.18967383354183,20346201.0,0.74669872366549,20.8042532903879,0.0486401673640167,0.822077157332977,8.25366108786611,0.0486401673640167,0.280592160527243,0.0462743014828171,0.975679916317992,0.975679916317992,-0.587252729753653,0.719732480510247,0.0486401673640167,2.8532949790795,0.713572257794856,0.877886288088976,0.822343285480109,1.19716678849474,1503.23014256619,0.154368241379453,1466.51629327902,0.140972069553387,0.135819755600815,8.2449083503055,382.151724137931,3370.1724137931,44.5258620689655,0.199808429118774,4.74738213275455,11.4965517241379,0.0738289205702647,198.68936979786,0.239133709295054,1.21404588574187,0.0553123349786601,6.46896551724138,382.151724137931,3370.1724137931,44.5258620689655,0.199808429118774,11.4965517241379,0.239133709295054,1.21404588574187,0.0553123349786601,Dead,Dead
Data/images/Dead_cells_13.png,21,0.894728327079945,48.0041293164496,51.478150704935,42.9506543162363,158.811183182043,0.098855389469059,1607.0,0.894672761986211,1935.0,1654.0,0.830490956072352,0.446610815722954,45.2337921071118,0.971584038694075,101.0,107.0,17293683.0,0.272082842613347,3.0,4.54895817906068,115.0,2.029831373243,103.700684505289,103.0,93.0,22.0,1.29191765271967,103.737507401215,0.380964870126383,17293683.0,0.911014699612654,7.63847495148985,0.0301089045483664,0.608317650984314,3.8648302370275505,0.0301089045483664,0.194937715080249,0.0292023584152637,0.984945547725817,0.984945547725817,-0.381204473473457,0.410827717476912,0.0301089045483664,1.95996156310058,0.893926920644588,0.392506750042666,0.608317650984276,0.71155863432869,1305.660858743,0.127238137132621,1464.00062227754,0.0444926501936727,0.285003111387679,3.85998755444929,575.451612903226,2293.96774193548,145.822580645161,0.540322580645161,4.3280462957469,8.35483870967742,0.0578718108276291,276.868077234362,0.252659430999827,0.356149025294021,0.226787032426279,2.83870967741936,575.451612903226,2293.96774193548,145.822580645161,0.540322580645161,8.35483870967742,0.252659430999827,0.356149025294021,0.226787032426279,,Dead
Data/images/Dead_cells_13.png,23,0.962700194329904,54.9564619192853,58.728187440104094,52.9065965693799,189.39696961967,0.0838225136621687,2260.0,0.889688708812341,2499.0,2303.0,0.904361744697879,0.270570389801185,53.6425332278544,0.981328701693443,100.0,108.0,24389971.0,0.368888879628082,4.0,3.93913049016558,116.0,2.48819915420158,103.834955752212,104.0,91.0,25.0,1.8343653250774,103.884659918448,-0.171253971211024,24389971.0,0.868431357193202,10.3245303077766,0.0299184043517679,0.757953185263995,3.78649138712602,0.0299184043517679,0.193982494523808,0.029023293432812,0.985040797824116,0.985040797824116,-0.540124025234657,0.562094194650889,0.0299184043517679,1.93381686310063,0.847370847988137,0.513169250728291,0.75795318526398,0.804224366725963,1852.01327433628,0.10819171430809,1962.65486725664,0.0657843214033988,0.303097345132743,3.78761061946903,674.833333333333,2679.43333333333,173.683333333333,0.54375,4.49727074423632,9.2,0.0530973451327433,320.138888888889,0.160457359849506,0.231829325231987,0.142614368503886,2.825,674.833333333333,2679.43333333333,173.683333333333,0.54375,9.2,0.160457359849506,0.231829325231987,0.142614368503886,,Dead
Data/images/Dead_cells_13.png,24,0.960493903775436,59.0220026114546,66.2193325245732,56.69027369692,204.225396744416,0.079111135674769,2582.0,0.881924176582371,2808.0,2635.0,0.91951566951567,0.278301025528515,57.3367639870458,0.97988614800759,95.0,110.0,27561260.0,0.982882571109516,8.0,6.00192755152126,137.0,5.16278460005244,103.072811773819,103.0,79.0,58.0,3.40004160424558,103.316911482564,0.713647064549295,27561260.0,0.563295255660801,50.3796713348265,0.114240380801269,0.752292000447618,3.15906386354621,0.114240380801269,0.512575203371443,0.10118951619565,0.942879809599365,0.942879809599365,-0.466182627759682,0.773560725594517,0.114240380801269,1.7278857596192,0.469030079895321,1.50079067724822,0.75387858639038,1.85540149068176,1589.94655305964,0.238306550563665,1454.42835011619,0.232337351898774,0.4679727171013,3.19868319132456,126.567335243553,457.687679083095,44.185211716014,0.587870105062082,5.00254489519593,29.0057306590258,0.135166537567777,71.8327764139868,0.204678802554379,0.527804012021021,0.135725828038014,2.83954154727794,126.567335243553,457.687679083095,44.185211716014,0.587870105062082,29.0057306590258,0.204678802554379,0.527804012021021,0.135725828038014,,Dead
Data/images/Dead_cells_13.png,26,0.964416407227934,51.8338425799164,54.2033209314706,49.9894082337413,181.053823869163,0.0897416723019393,2018.0,0.879435519057985,2400.0,2075.0,0.840833333333333,0.264387960144869,50.6892237194017,0.972530120481928,96.0,109.0,21133757.0,0.869857939318714,6.0,4.59371681029621,123.0,3.9605311365205695,102.193756194252,102.0,88.0,35.0,2.63628596119877,102.335843555007,0.813539172752974,21133757.0,0.587460624449332,29.0610710248006,0.0935434672089476,0.775049101260472,3.06863243518048,0.0935434672089476,0.448188140677179,0.0847930869514761,0.953228266395526,0.953228266395526,-0.503589009465056,0.765320862932292,0.0935434672089476,1.70513472292832,0.499367422150279,1.30924497584315,0.775049101260472,1.68905227696199,1316.90485629336,0.207400982829461,1185.49554013875,0.206269687775334,0.468161546085233,3.12735381565907,140.16170212766,479.51914893617,55.3223404255319,0.565957446808511,5.02786953811798,16.0808510638298,0.116451932606541,66.4211136260751,0.170777821953545,0.404105156935204,0.112445988208131,2.73617021276596,140.16170212766,479.51914893617,55.3223404255319,0.565957446808511,16.0808510638298,0.170777821953545,0.404105156935204,0.112445988208131,Dead,Dead
Data/images/Dead_cells_13.png,28,0.984736537896578,52.5410357615513,55.9464029227975,51.739077653330305,188.953318805774,0.0892763141062009,2117.0,0.863096874819659,2500.0,2184.0,0.8468,0.174051575492609,51.9177052286052,0.969322344322344,97.0,106.0,21773799.0,0.878910588379652,5.0,2.70059285262869,111.0,2.71865673856441,101.359943316013,101.0,93.0,18.0,2.05157847737915,101.416046335955,0.131192174414534,21773799.0,0.581556863941251,11.376345391213,0.103682170542636,0.753319631847019,3.04699612403101,0.103682170542636,0.480560291960732,0.0929321780542035,0.948158914728682,0.948158914728682,-0.471616293947892,0.751462014020862,0.103682170542636,1.69961240310078,0.486758044889129,1.34767400349928,0.753319631847019,1.74161673123745,1345.29097779877,0.230185093164653,1231.15588096363,0.209221568029375,0.473547472838923,3.10581010864431,124.176029962547,427.591760299626,48.3220973782772,0.581460674157303,5.02566271183298,19.9887640449438,0.126121870571564,61.3095428467225,0.212629461300089,0.48739752295227,0.143937445887044,2.67415730337079,124.176029962547,427.591760299626,48.3220973782772,0.581460674157303,19.9887640449438,0.212629461300089,0.48739752295227,0.143937445887044,,Dead
