image,cell_id,prob_dead,borderline_ghost,stage1_prediction,final_prediction,morph_confidence,prob_Crenated,prob_Healthy,prob_Stressed,review_flag,review_reason
Data_for_model/images/Control2_15_hrs_PE_2.tif,27,3.3166930102357384e-07,False,NotDead,Healthy,0.9933333333333333,0.0,0.9933333333333333,0.006666666666666667,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,28,6.349150353246458e-07,False,NotDead,Healthy,0.8333333333333334,0.023333333333333334,0.8333333333333334,0.14333333333333334,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,29,3.1530975974636277e-07,False,NotDead,Healthy,0.88,0.006666666666666667,0.88,0.11333333333333333,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,30,3.339070089314333e-07,False,NotDead,Healthy,0.9733333333333334,0.0,0.9733333333333334,0.02666666666666667,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,31,2.0560667556290824e-06,False,NotDead,Healthy,0.9966666666666667,0.0,0.9966666666666667,0.0033333333333333335,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,33,2.117714666849402e-06,False,NotDead,Healthy,0.9733333333333334,0.006666666666666667,0.9733333333333334,0.02,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,34,1.1725478614055262e-05,False,NotDead,Healthy,0.9933333333333333,0.0,0.9933333333333333,0.006666666666666667,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,36,2.178220424697841e-06,False,NotDead,Healthy,1.0,0.0,1.0,0.0,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,37,1.1618151615988559e-05,False,NotDead,Healthy,0.9,0.006666666666666667,0.9,0.09333333333333334,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,38,3.4745046596507123e-06,False,NotDead,Healthy,0.99,0.0,0.99,0.01,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,41,4.642731650295051e-05,False,NotDead,Healthy,0.9533333333333334,0.01,0.9533333333333334,0.03666666666666667,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,42,2.0093947847854565e-06,False,NotDead,Healthy,0.99,0.0,0.99,0.01,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,44,6.689020901617937e-07,False,NotDead,Healthy,0.8833333333333333,0.016666666666666666,0.8833333333333333,0.1,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,45,7.641203346731018e-07,False,NotDead,Healthy,0.98,0.006666666666666667,0.98,0.013333333333333334,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,47,2.09008618368145e-06,False,NotDead,Healthy,0.9966666666666667,0.0,0.9966666666666667,0.0033333333333333335,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,49,1.090297404438001e-05,False,NotDead,Healthy,0.9966666666666667,0.0,0.9966666666666667,0.0033333333333333335,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,50,0.005721938048431796,False,NotDead,Healthy,0.8666666666666667,0.043333333333333335,0.8666666666666667,0.09,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,53,3.4418337147013034e-07,False,NotDead,Healthy,0.5966666666666667,0.09,0.5966666666666667,0.31333333333333335,True,uncertain_morphology; 
Data_for_model/images/Control2_15_hrs_PE_2.tif,55,0.001116818350637483,False,NotDead,Healthy,0.9966666666666667,0.0,0.9966666666666667,0.0033333333333333335,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,56,6.738331159716893e-07,False,NotDead,Healthy,0.92,0.023333333333333334,0.92,0.056666666666666664,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,58,0.000379418483183791,False,NotDead,Healthy,0.9733333333333334,0.006666666666666667,0.9733333333333334,0.02,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,59,1.9597292372219854e-06,False,NotDead,Healthy,0.9966666666666667,0.0,0.9966666666666667,0.0033333333333333335,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,61,0.999994514831868,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,62,0.9999936534689637,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,63,0.3335019058017239,False,NotDead,Healthy,0.9866666666666667,0.0,0.9866666666666667,0.013333333333333334,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,66,0.9999955592627374,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,70,0.9999933796447804,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,71,0.9444211004597736,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,72,0.9999991240627469,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,74,0.9999991653943114,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,75,0.9999990387752375,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,76,0.9999986870789062,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_2.tif,80,0.9999990334743032,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,1,4.878706465039073e-06,False,NotDead,Healthy,0.7566666666666667,0.05,0.7566666666666667,0.19333333333333333,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,2,2.8819317321460147e-06,False,NotDead,Healthy,0.96,0.0,0.96,0.04,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,3,4.0301579706802926e-07,False,NotDead,Healthy,0.9966666666666667,0.0,0.9966666666666667,0.0033333333333333335,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,6,8.370637437637996e-07,False,NotDead,Healthy,0.8933333333333333,0.023333333333333334,0.8933333333333333,0.08333333333333333,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,8,0.9999965112557246,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,9,3.9611950930495965e-07,False,NotDead,Healthy,0.8833333333333333,0.0,0.8833333333333333,0.11666666666666667,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,10,4.711616792274498e-07,False,NotDead,Stressed,0.4766666666666667,0.44,0.08333333333333333,0.4766666666666667,True,uncertain_morphology; 
Data_for_model/images/Control2_15_hrs_PE_3.tif,13,2.5819126575621354e-06,False,NotDead,Healthy,0.99,0.0033333333333333335,0.99,0.006666666666666667,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,14,1.2610981360294815e-06,False,NotDead,Healthy,1.0,0.0,1.0,0.0,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,16,4.145666803179182e-07,False,NotDead,Healthy,1.0,0.0,1.0,0.0,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,18,8.193823133662015e-06,False,NotDead,Healthy,0.9866666666666667,0.0033333333333333335,0.9866666666666667,0.01,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,20,2.0696180179635704e-06,False,NotDead,Healthy,0.9966666666666667,0.0,0.9966666666666667,0.0033333333333333335,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,21,0.999995575713865,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,23,3.949765735589139e-07,False,NotDead,Healthy,0.8466666666666667,0.0033333333333333335,0.8466666666666667,0.15,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,26,7.830731133529056e-07,False,NotDead,Healthy,1.0,0.0,1.0,0.0,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,27,1.3184751821326834e-05,False,NotDead,Healthy,1.0,0.0,1.0,0.0,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,30,2.8513973030497297e-06,False,NotDead,Healthy,0.98,0.0,0.98,0.02,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,31,2.3141554924555052e-06,False,NotDead,Healthy,0.9933333333333333,0.0,0.9933333333333333,0.006666666666666667,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,33,5.146026841018614e-05,False,NotDead,Healthy,0.63,0.16333333333333333,0.63,0.20666666666666667,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,34,0.9999972501420011,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,35,4.1440540876624965e-07,False,NotDead,Healthy,0.9933333333333333,0.0,0.9933333333333333,0.006666666666666667,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,38,1.1811519632032308e-05,False,NotDead,Healthy,1.0,0.0,1.0,0.0,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,39,2.7385937998447574e-06,False,NotDead,Healthy,0.98,0.006666666666666667,0.98,0.013333333333333334,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,42,2.3826624090395043e-06,False,NotDead,Healthy,0.98,0.0,0.98,0.02,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,45,8.575397723031841e-07,False,NotDead,Stressed,0.5966666666666667,0.21666666666666667,0.18666666666666668,0.5966666666666667,True,uncertain_morphology; 
Data_for_model/images/Control2_15_hrs_PE_3.tif,46,1.201549280671621e-05,False,NotDead,Healthy,0.9533333333333334,0.0033333333333333335,0.9533333333333334,0.043333333333333335,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,48,1.8408532983849035e-05,False,NotDead,Healthy,0.9966666666666667,0.0,0.9966666666666667,0.0033333333333333335,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,49,1.2681095545863386e-06,False,NotDead,Stressed,0.48333333333333334,0.48,0.03666666666666667,0.48333333333333334,True,uncertain_morphology; 
Data_for_model/images/Control2_15_hrs_PE_3.tif,53,0.9999992727296522,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,54,0.9999965438079038,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,55,0.9999980549851124,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,56,0.9999991046279092,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,57,0.9999974688132889,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,58,0.9999992479288643,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,59,0.9999993632502132,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,61,0.9999021190566575,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,62,0.9999989608441182,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,64,0.9999991685018002,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,67,0.9999988439660453,False,Dead,Dead,,,,,False,
Data_for_model/images/Control2_15_hrs_PE_3.tif,68,0.9999985474464047,False,Dead,Dead,,,,,False,
Data_for_model/images/Crenated_1.tif,4,3.6620229360018186e-07,False,NotDead,Stressed,0.48333333333333334,0.05,0.4666666666666667,0.48333333333333334,True,uncertain_morphology; 
Data_for_model/images/Crenated_1.tif,7,3.7515077289107523e-07,False,NotDead,Stressed,0.68,0.29333333333333333,0.02666666666666667,0.68,False,
Data_for_model/images/Crenated_1.tif,8,3.776200170335642e-07,False,NotDead,Stressed,0.91,0.013333333333333334,0.07666666666666666,0.91,False,
Data_for_model/images/Crenated_1.tif,9,7.177963919913211e-07,False,NotDead,Stressed,0.84,0.006666666666666667,0.15333333333333332,0.84,False,
Data_for_model/images/Crenated_1.tif,10,3.6201032993510296e-07,False,NotDead,Healthy,0.7033333333333334,0.006666666666666667,0.7033333333333334,0.29,False,
Data_for_model/images/Crenated_1.tif,15,6.37755300791909e-07,False,NotDead,Stressed,0.8566666666666667,0.06,0.08333333333333333,0.8566666666666667,False,
Data_for_model/images/Crenated_1.tif,16,1.0471497019493015e-06,False,NotDead,Crenated,0.51,0.51,0.09333333333333334,0.39666666666666667,True,uncertain_morphology; 
Data_for_model/images/Crenated_1.tif,17,3.434489319609213e-07,False,NotDead,Stressed,0.6233333333333333,0.006666666666666667,0.37,0.6233333333333333,False,
Data_for_model/images/Crenated_1.tif,18,7.175702165795883e-07,False,NotDead,Healthy,0.4866666666666667,0.02666666666666667,0.4866666666666667,0.4866666666666667,True,uncertain_morphology; 
Data_for_model/images/Crenated_1.tif,19,3.776200170335642e-07,False,NotDead,Stressed,0.6966666666666667,0.23333333333333334,0.07,0.6966666666666667,False,
Data_for_model/images/Crenated_1.tif,20,3.9952354113914623e-07,False,NotDead,Stressed,0.7166666666666667,0.22666666666666666,0.056666666666666664,0.7166666666666667,False,
Data_for_model/images/Crenated_1.tif,21,6.271765119469919e-07,False,NotDead,Stressed,0.6266666666666667,0.06,0.31333333333333335,0.6266666666666667,False,
Data_for_model/images/Crenated_1.tif,23,7.330709417274761e-07,False,NotDead,Stressed,0.95,0.023333333333333334,0.02666666666666667,0.95,False,
Data_for_model/images/Crenated_1.tif,24,2.2154948141617226e-06,False,NotDead,Healthy,0.6433333333333333,0.043333333333333335,0.6433333333333333,0.31333333333333335,False,
Data_for_model/images/Crenated_1.tif,25,3.7421377341306794e-07,False,NotDead,Crenated,0.68,0.68,0.006666666666666667,0.31333333333333335,False,
Data_for_model/images/Crenated_1.tif,26,4.083127835841083e-07,False,NotDead,Crenated,0.88,0.88,0.016666666666666666,0.10333333333333333,False,
Data_for_model/images/Crenated_1.tif,29,3.802107315653558e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_1.tif,30,3.776200170335642e-07,False,NotDead,Crenated,0.87,0.87,0.02666666666666667,0.10333333333333333,False,
Data_for_model/images/Crenated_1.tif,32,7.363273186733466e-07,False,NotDead,Stressed,0.6766666666666666,0.30666666666666664,0.016666666666666666,0.6766666666666666,False,
Data_for_model/images/Crenated_1.tif,33,6.550518268921834e-07,False,NotDead,Stressed,0.5233333333333333,0.013333333333333334,0.4633333333333333,0.5233333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_1.tif,37,6.64230864089177e-07,False,NotDead,Healthy,0.7266666666666667,0.013333333333333334,0.7266666666666667,0.26,False,
Data_for_model/images/Crenated_1.tif,39,3.277219663422315e-07,False,NotDead,Stressed,0.9633333333333334,0.016666666666666666,0.02,0.9633333333333334,False,
Data_for_model/images/Crenated_1.tif,41,7.699436039843022e-07,False,NotDead,Crenated,0.64,0.64,0.0033333333333333335,0.3566666666666667,False,
Data_for_model/images/Crenated_1.tif,43,0.0002864793303040125,False,NotDead,Stressed,0.6566666666666666,0.13333333333333333,0.21,0.6566666666666666,False,
Data_for_model/images/Crenated_1.tif,44,3.864201413295021e-07,False,NotDead,Stressed,0.75,0.09666666666666666,0.15333333333333332,0.75,False,
Data_for_model/images/Crenated_1.tif,45,3.186037131897024e-07,False,NotDead,Healthy,0.53,0.016666666666666666,0.53,0.4533333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_1.tif,47,6.953668233444787e-07,False,NotDead,Stressed,0.62,0.12666666666666668,0.25333333333333335,0.62,False,
Data_for_model/images/Crenated_1.tif,48,4.1184463639432067e-07,False,NotDead,Crenated,0.9166666666666666,0.9166666666666666,0.013333333333333334,0.07,False,
Data_for_model/images/Crenated_1.tif,55,3.833037961475938e-07,False,NotDead,Crenated,0.9933333333333333,0.9933333333333333,0.0,0.006666666666666667,False,
Data_for_model/images/Crenated_1.tif,57,3.924995772841555e-07,False,NotDead,Crenated,0.98,0.98,0.0,0.02,False,
Data_for_model/images/Crenated_1.tif,58,4.589203343119408e-06,False,NotDead,Crenated,0.7466666666666667,0.7466666666666667,0.013333333333333334,0.24,False,
Data_for_model/images/Crenated_1.tif,63,0.9999962858929877,False,Dead,Dead,,,,,False,
Data_for_model/images/Crenated_1.tif,64,7.783418664031316e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_1.tif,65,2.596726945247596e-06,False,NotDead,Crenated,0.85,0.85,0.0033333333333333335,0.14666666666666667,False,
Data_for_model/images/Crenated_1.tif,67,9.623165747596474e-07,False,NotDead,Crenated,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,False,
Data_for_model/images/Crenated_1.tif,68,2.5340301206155935e-05,False,NotDead,Crenated,0.99,0.99,0.0,0.01,False,
Data_for_model/images/Crenated_1.tif,69,1.1359241720576563e-06,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_1.tif,70,8.91116626156041e-07,False,NotDead,Crenated,0.9466666666666667,0.9466666666666667,0.0,0.05333333333333334,False,
Data_for_model/images/Crenated_1.tif,72,7.079154979994229e-07,False,NotDead,Stressed,0.54,0.43666666666666665,0.023333333333333334,0.54,True,uncertain_morphology; 
Data_for_model/images/Crenated_1.tif,73,8.97901880714258e-06,False,NotDead,Crenated,0.62,0.62,0.02666666666666667,0.35333333333333333,False,
Data_for_model/images/Crenated_1.tif,145,0.945894424258624,False,Dead,Dead,,,,,False,
Data_for_model/images/Crenated_10.tif,4,3.7995176249694396e-07,False,NotDead,Stressed,0.9233333333333333,0.043333333333333335,0.03333333333333333,0.9233333333333333,False,
Data_for_model/images/Crenated_10.tif,6,3.284526404190302e-07,False,NotDead,Healthy,0.6633333333333333,0.01,0.6633333333333333,0.32666666666666666,False,
Data_for_model/images/Crenated_10.tif,7,3.4959732053696513e-07,False,NotDead,Healthy,0.9433333333333334,0.0,0.9433333333333334,0.056666666666666664,False,
Data_for_model/images/Crenated_10.tif,10,3.388009384153179e-07,False,NotDead,Healthy,0.8333333333333334,0.013333333333333334,0.8333333333333334,0.15333333333333332,False,
Data_for_model/images/Crenated_10.tif,12,7.523710493506641e-07,False,NotDead,Crenated,0.49666666666666665,0.49666666666666665,0.06333333333333334,0.44,True,uncertain_morphology; 
Data_for_model/images/Crenated_10.tif,14,3.5038274925902613e-07,False,NotDead,Healthy,0.66,0.0033333333333333335,0.66,0.33666666666666667,False,
Data_for_model/images/Crenated_10.tif,16,6.873721123401566e-07,False,NotDead,Stressed,0.7233333333333334,0.0033333333333333335,0.2733333333333333,0.7233333333333334,False,
Data_for_model/images/Crenated_10.tif,17,0.0004833984767529387,False,NotDead,Stressed,0.5666666666666667,0.07,0.36333333333333334,0.5666666666666667,True,uncertain_morphology; 
Data_for_model/images/Crenated_10.tif,19,3.3447173031220245e-07,False,NotDead,Stressed,0.8033333333333333,0.01,0.18666666666666668,0.8033333333333333,False,
Data_for_model/images/Crenated_10.tif,20,6.715547995472804e-07,False,NotDead,Healthy,0.74,0.07333333333333333,0.74,0.18666666666666668,False,
Data_for_model/images/Crenated_10.tif,21,2.4391950514957017e-06,False,NotDead,Stressed,0.5233333333333333,0.023333333333333334,0.4533333333333333,0.5233333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_10.tif,22,1.2301674865544676e-05,False,NotDead,Crenated,0.9933333333333333,0.9933333333333333,0.0,0.006666666666666667,False,
Data_for_model/images/Crenated_10.tif,24,2.139940436740595e-06,False,NotDead,Stressed,0.48,0.24,0.28,0.48,True,uncertain_morphology; 
Data_for_model/images/Crenated_10.tif,25,2.7039476290235953e-06,False,NotDead,Healthy,0.6,0.07,0.6,0.33,False,
Data_for_model/images/Crenated_10.tif,28,3.5145195276253816e-07,False,NotDead,Crenated,0.6333333333333333,0.6333333333333333,0.01,0.3566666666666667,False,
Data_for_model/images/Crenated_10.tif,29,1.098820212264151e-06,False,NotDead,Stressed,0.9066666666666666,0.06666666666666667,0.02666666666666667,0.9066666666666666,False,
Data_for_model/images/Crenated_10.tif,30,8.335724640540221e-07,False,NotDead,Stressed,0.5933333333333334,0.08,0.32666666666666666,0.5933333333333334,True,uncertain_morphology; 
Data_for_model/images/Crenated_10.tif,31,4.610044268549274e-07,False,NotDead,Stressed,0.5366666666666666,0.4166666666666667,0.04666666666666667,0.5366666666666666,True,uncertain_morphology; 
Data_for_model/images/Crenated_10.tif,32,4.4717420066842095e-07,False,NotDead,Crenated,0.8633333333333333,0.8633333333333333,0.02666666666666667,0.11,False,
Data_for_model/images/Crenated_10.tif,34,6.632433651176939e-07,False,NotDead,Healthy,0.9233333333333333,0.01,0.9233333333333333,0.06666666666666667,False,
Data_for_model/images/Crenated_10.tif,35,4.081495410535041e-07,False,NotDead,Crenated,0.9966666666666667,0.9966666666666667,0.0033333333333333335,0.0,False,
Data_for_model/images/Crenated_10.tif,39,3.8666093338246554e-07,False,NotDead,Crenated,0.84,0.84,0.006666666666666667,0.15333333333333332,False,
Data_for_model/images/Crenated_10.tif,40,6.2826500226709214e-06,False,NotDead,Crenated,0.9766666666666667,0.9766666666666667,0.0,0.023333333333333334,False,
Data_for_model/images/Crenated_10.tif,41,2.438126532333662e-06,False,NotDead,Stressed,0.5566666666666666,0.03666666666666667,0.4066666666666667,0.5566666666666666,True,uncertain_morphology; 
Data_for_model/images/Crenated_10.tif,44,7.533581136698331e-07,False,NotDead,Stressed,0.7633333333333333,0.19333333333333333,0.043333333333333335,0.7633333333333333,False,
Data_for_model/images/Crenated_10.tif,46,4.081495410535041e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_10.tif,48,7.405170719954057e-07,False,NotDead,Crenated,0.8133333333333334,0.8133333333333334,0.013333333333333334,0.17333333333333334,False,
Data_for_model/images/Crenated_10.tif,49,0.9999843582234654,False,Dead,Dead,,,,,False,
Data_for_model/images/Crenated_10.tif,51,0.00017324932296269857,False,NotDead,Crenated,0.81,0.81,0.013333333333333334,0.17666666666666667,False,
Data_for_model/images/Crenated_10.tif,54,1.1873997135536385e-06,False,NotDead,Crenated,0.9866666666666667,0.9866666666666667,0.0,0.013333333333333334,False,
Data_for_model/images/Crenated_10.tif,55,4.4411669108956886e-07,False,NotDead,Crenated,0.9766666666666667,0.9766666666666667,0.0033333333333333335,0.02,False,
Data_for_model/images/Crenated_10.tif,56,1.3699500549524402e-06,False,NotDead,Crenated,0.9866666666666667,0.9866666666666667,0.0,0.013333333333333334,False,
Data_for_model/images/Crenated_10.tif,57,0.0716995476319986,False,NotDead,Stressed,0.45666666666666667,0.22666666666666666,0.31666666666666665,0.45666666666666667,True,uncertain_morphology; 
Data_for_model/images/Crenated_10.tif,59,2.162579561759692e-06,False,NotDead,Crenated,0.9766666666666667,0.9766666666666667,0.0,0.023333333333333334,False,
Data_for_model/images/Crenated_10.tif,61,1.062224001535661e-06,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_10.tif,64,2.226031806551454e-06,False,NotDead,Crenated,0.9866666666666667,0.9866666666666667,0.0,0.013333333333333334,False,
Data_for_model/images/Crenated_10.tif,69,8.425510327203511e-07,False,NotDead,Crenated,0.9766666666666667,0.9766666666666667,0.0,0.023333333333333334,False,
Data_for_model/images/Crenated_10.tif,72,5.312071849061795e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_11.tif,1,3.5665260522677045e-07,False,NotDead,Stressed,0.6933333333333334,0.01,0.2966666666666667,0.6933333333333334,False,
Data_for_model/images/Crenated_11.tif,2,3.56296221526442e-07,False,NotDead,Healthy,0.7166666666666667,0.013333333333333334,0.7166666666666667,0.27,False,
Data_for_model/images/Crenated_11.tif,3,3.5951699484115807e-07,False,NotDead,Healthy,0.7533333333333333,0.013333333333333334,0.7533333333333333,0.23333333333333334,False,
Data_for_model/images/Crenated_11.tif,5,1.8561207442147065e-06,False,NotDead,Stressed,0.69,0.09666666666666666,0.21333333333333335,0.69,False,
Data_for_model/images/Crenated_11.tif,6,3.445905905063995e-07,False,NotDead,Stressed,0.7766666666666666,0.02,0.20333333333333334,0.7766666666666666,False,
Data_for_model/images/Crenated_11.tif,7,6.210412488716344e-07,False,NotDead,Healthy,0.92,0.0,0.92,0.08,False,
Data_for_model/images/Crenated_11.tif,9,4.96754006706901e-07,False,NotDead,Stressed,0.65,0.08666666666666667,0.2633333333333333,0.65,False,
Data_for_model/images/Crenated_11.tif,12,3.4960344497125817e-07,False,NotDead,Stressed,0.7966666666666666,0.12666666666666668,0.07666666666666666,0.7966666666666666,False,
Data_for_model/images/Crenated_11.tif,13,7.300675940458135e-07,False,NotDead,Healthy,0.7166666666666667,0.03333333333333333,0.7166666666666667,0.25,False,
Data_for_model/images/Crenated_11.tif,16,3.285920026074862e-07,False,NotDead,Healthy,0.6733333333333333,0.03333333333333333,0.6733333333333333,0.29333333333333333,False,
Data_for_model/images/Crenated_11.tif,17,7.09065962234412e-06,False,NotDead,Stressed,0.7933333333333333,0.006666666666666667,0.2,0.7933333333333333,False,
Data_for_model/images/Crenated_11.tif,18,3.373960245633967e-07,False,NotDead,Healthy,0.5466666666666666,0.0033333333333333335,0.5466666666666666,0.45,True,uncertain_morphology; 
Data_for_model/images/Crenated_11.tif,22,3.491637823316296e-07,False,NotDead,Healthy,0.5566666666666666,0.12666666666666668,0.5566666666666666,0.31666666666666665,True,uncertain_morphology; 
Data_for_model/images/Crenated_11.tif,25,3.5551658705834654e-07,False,NotDead,Stressed,0.49,0.07,0.44,0.49,True,uncertain_morphology; 
Data_for_model/images/Crenated_11.tif,30,3.773278316465678e-07,False,NotDead,Stressed,0.5,0.09666666666666666,0.4033333333333333,0.5,True,uncertain_morphology; 
Data_for_model/images/Crenated_11.tif,35,6.505744010176784e-07,False,NotDead,Healthy,0.6366666666666667,0.0033333333333333335,0.6366666666666667,0.36,False,
Data_for_model/images/Crenated_11.tif,36,4.010430222356476e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_11.tif,38,6.516915499465981e-07,False,NotDead,Stressed,0.83,0.05,0.12,0.83,False,
Data_for_model/images/Crenated_11.tif,41,6.21060621153191e-07,False,NotDead,Healthy,0.65,0.03,0.65,0.32,False,
Data_for_model/images/Crenated_11.tif,45,4.633017983701748e-07,False,NotDead,Crenated,0.8433333333333334,0.8433333333333334,0.013333333333333334,0.14333333333333334,False,
Data_for_model/images/Crenated_11.tif,48,1.2215923081537738e-05,False,NotDead,Crenated,0.99,0.99,0.0,0.01,False,
Data_for_model/images/Crenated_11.tif,49,1.0910473095870898e-05,False,NotDead,Healthy,0.77,0.016666666666666666,0.77,0.21333333333333335,False,
Data_for_model/images/Crenated_11.tif,50,3.9305984778081893e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_11.tif,53,6.997515913376162e-07,False,NotDead,Stressed,0.49333333333333335,0.35333333333333333,0.15333333333333332,0.49333333333333335,True,uncertain_morphology; 
Data_for_model/images/Crenated_11.tif,54,7.79820785390406e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_11.tif,62,2.225825466384279e-06,False,NotDead,Crenated,0.9133333333333333,0.9133333333333333,0.0033333333333333335,0.08333333333333333,False,
Data_for_model/images/Crenated_12.tif,5,3.4880816945914717e-07,False,NotDead,Stressed,0.8233333333333334,0.03,0.14666666666666667,0.8233333333333334,False,
Data_for_model/images/Crenated_12.tif,7,3.5399462816609883e-07,False,NotDead,Stressed,0.8233333333333334,0.11,0.06666666666666667,0.8233333333333334,False,
Data_for_model/images/Crenated_12.tif,9,3.271667410320589e-07,False,NotDead,Stressed,0.9333333333333333,0.006666666666666667,0.06,0.9333333333333333,False,
Data_for_model/images/Crenated_12.tif,11,4.4792859232867244e-07,False,NotDead,Stressed,0.5266666666666666,0.39666666666666667,0.07666666666666666,0.5266666666666666,True,uncertain_morphology; 
Data_for_model/images/Crenated_12.tif,12,3.285999271573914e-07,False,NotDead,Healthy,0.79,0.0,0.79,0.21,False,
Data_for_model/images/Crenated_12.tif,13,3.6514050660851893e-07,False,NotDead,Stressed,0.8866666666666667,0.07333333333333333,0.04,0.8866666666666667,False,
