image,cell_id,shape_Elongation,shape_MajorAxisLength,shape_MaximumDiameter,shape_MinorAxisLength,shape_Perimeter,shape_PerimeterSurfaceRatio,shape_PixelSurface,shape_Sphericity,shape_bbox_area,shape_convex_area,shape_extent,shape_eccentricity,shape_diameter,shape_solidity,bf_intensity_10Percentile,bf_intensity_90Percentile,bf_intensity_Energy,bf_intensity_Entropy,bf_intensity_InterquartileRange,bf_intensity_Kurtosis,bf_intensity_Maximum,bf_intensity_MeanAbsoluteDeviation,bf_intensity_Mean,bf_intensity_Median,bf_intensity_Minimum,bf_intensity_Range,bf_intensity_RobustMeanAbsoluteDeviation,bf_intensity_RootMeanSquared,bf_intensity_RootMeanSquared.1,bf_intensity_TotalEnergy,bf_intensity_Uniformity,bf_intensity_Variance,bf_glcm_Contrast,bf_glcm_Correlation,bf_glcm_Autocorrelation,bf_glcm_DifferenceAverage,bf_glcm_DifferenceEntropy,bf_glcm_DifferenceVariance,bf_glcm_Id,bf_glcm_Idm,bf_glcm_Imc1,bf_glcm_Imc12,bf_glcm_InverseVariance,bf_glcm_JointAverage,bf_glcm_JointEnergy,bf_glcm_JointEntropy,bf_glcm_MCC,bf_gldm_DependenceEntropy,bf_gldm_DependenceNonUniformity,bf_gldm_DependenceVariance,bf_gldm_GrayLevelNonUniformity,bf_gldm_GrayLevelVariance,bf_gldm_LowGrayLevelEmphasis,bf_gldm_HighGrayLevelEmphasis,bf_glrlm_LongRunEmphasis,bf_glrlm_LongRunHighGrayLevelEmphasis,bf_glrlm_LongRunLowGrayLevelEmphasis,bf_glrlm_LowGrayLevelRunEmphasis,bf_glrlm_RunEntropy,bf_glrlm_RunLengthNonUniformity,bf_glrlm_RunPercentage,bf_glrlm_RunVariance,bf_glrlm_ShortRunEmphasis,bf_glrlm_ShortRunHighGrayLevelEmphasis,bf_glrlm_ShortRunLowGrayLevelEmphasis,bf_glszm_HighGrayLevelZoneEmphasis,bf_glszm_LargeAreaEmphasis,bf_glszm_LargeAreaHighGrayLevelEmphasis,bf_glszm_LargeAreaLowGrayLevelEmphasis,bf_glszm_LowGrayLevelZoneEmphasis,bf_glszm_SizeZoneNonUniformity,bf_glszm_SmallAreaEmphasis,bf_glszm_SmallAreaHighGrayLevelEmphasis,bf_glszm_SmallAreaLowGrayLevelEmphasis,crenation_circularity,crenation_solidity,crenation_perimeter_area_ratio,crenation_roughness_index,crenation_radial_variation,crenation_max_radial_deviation,crenation_num_spikes,crenation_num_indentations,crenation_spike_density,crenation_indentation_density,custom_texture_std,custom_texture_range,custom_texture_iqr,custom_texture_laplacian_var,custom_texture_edge_density,custom_texture_entropy_mean,custom_texture_entropy_std,custom_texture_local_contrast,texture_local_std_mean,texture_local_std_std,texture_sobel_mean,texture_sobel_std,texture_dog_abs_mean,texture_dog_std,texture_lbp_entropy,texture_lbp_uniformity,bg_median_intensity_y,bg_mean_intensity_y,cell_bg_abs_contrast_y,cell_bg_ratio_y,cell_bg_percent_difference_y,local_bg_mean,local_bg_median,local_bg_std,cell_to_local_bg_ratio,cell_local_bg_abs_diff,cell_local_bg_weber,cell_local_bg_michelson,cell_local_bg_z,cell_std,cell_iqr,cell_dynamic_range,local_bg_dynamic_range,local_bg_iqr,cell_std_to_bg_std,cell_iqr_to_bg_iqr,cell_dynamic_range_to_bg,cell_internal_contrast_score,radial_center_mean,radial_mid_mean,radial_edge_mean,radial_center_edge_ratio,radial_center_edge_diff,radial_edge_center_diff,radial_profile_range
Data_for_model/images/Crenated_1.tif,35,0.963929668941694,44.1420453702546,45.4532727094541,42.5498271801588,144.225396744416,0.0978794684386945,1474.0,0.943492081932671,1806.0,1502.0,0.816168327796235,0.266157083944721,43.3215314703858,0.981358189081225,71.0,122.0,15429490.0,1.58141896549981,28.0,2.13588611622227,132.0,15.7701672959981,100.61736770692,107.0,58.0,74.0,12.4015600027321,102.312110613995,-0.558960528026263,15429490.0,0.406832864173029,343.91329402083,0.187281621243885,0.856054157039199,7.20614954577219,0.187281621243885,0.695750058965636,0.152207215588147,0.906359189378057,0.906359189378057,-0.526110953558063,0.898274016724414,0.187281621243885,2.57861635220126,0.330015563339667,2.30355497316001,0.887900996974346,2.55974632098161,738.222523744912,0.349747500317581,599.671641791045,0.653571908558846,0.264934795718378,7.20217096336499,74.0257234726688,622.167202572347,12.3467309753483,0.372208824580207,4.46267297391469,67.443729903537,0.210990502035278,51.5623907941398,0.361737067464298,1.8435471263362,0.135323588221676,5.64630225080386,74.0257234726688,622.167202572347,12.3467309753483,0.372208824580207,67.443729903537,0.361737067464298,1.8435471263362,0.135323588221676,0.926461003538857,0.981358189081225,0.0959273878016757,3.6829121546254500,0.0505182772930382,0.438407266903149,6.0,5.0,0.0424337241182666,0.0353614367652222,16.9705437837259,74.0,15.0,44.6672071333699,0.224837662337662,3.74071425653904,0.703344503581727,48.0,11.1080877589866,7.03535845382928,8.73761796510784,7.53252311346706,7.08090443859677,9.36017890009111,1.79471896729368,0.239632526564345,112.0,112.14494571485,3.0,0.973214277024873,0.0267857140465561,119.341095890411,120.0,7.74880168581875,0.908333325763889,11.0,0.0916666659027778,0.0480349342880571,1.4195741517759,16.9705437837259,15.0,57.45,24.0,11.0,2.19008593608714,1.36363623966943,2.39374990026042,1.98249069200566,108.65625,112.459183673469,92.0145631067961,1.18085925912651,16.6416868932039,-16.6416868932039,20.4446205666733
Data_for_model/images/Crenated_1.tif,36,0.852045383519321,50.0353914775522,51.2445119012758,42.6324243210303,157.053823869163,0.0939598108699746,1672.0,0.92280429592882,2107.0,1710.0,0.793545325106787,0.523467921102538,46.1395331445518,0.977777777777778,77.0,128.0,18219035.0,1.76933953604943,28.0,2.5970002813321,156.0,15.7723752890273,102.57476076555,103.0,53.0,103.0,11.6315267993643,104.386551018284,-0.0622627163936481,18219035.0,0.334077602390055,374.970487382958,0.262476894639556,0.808123445195967,7.39371534195933,0.262476894639556,0.83046108600356,0.193582774419932,0.868761552680222,0.868761552680222,-0.424721679537704,0.881524812576196,0.262476894639556,2.61552680221812,0.201481780125423,2.78352197563537,0.808818554228843,3.06709237244262,726.282296650718,0.408030665506742,558.577751196172,0.686436537052723,0.222183180489102,7.62739234449761,22.56,168.734736842105,4.4129783625731,0.226883040935673,4.75904059060556,80.6631578947368,0.284090909090909,10.1696,0.367284239852694,3.14935709919254,0.0761908195515244,8.05263157894737,22.56,168.734736842105,4.4129783625731,0.226883040935673,80.6631578947368,0.367284239852694,3.14935709919254,0.0761908195515244,0.883353115002145,0.977777777777778,0.0922400698232154,3.77170536551015,0.0689798779296745,0.43516708977129,3.0,2.0,0.0194520491652333,0.0129680327768222,19.5172703585527,103.0,28.0,62.0414191632231,0.213778409090909,4.22477924491834,0.324837835402611,51.0,14.3257753342461,5.62139617735844,11.7651578265813,6.97113553912394,8.52246911558629,10.5751322222078,1.62329741862174,0.276017118091426,112.0,112.14494571485,10.0,0.910714277582908,0.0892857134885204,115.259810554804,114.0,5.099565686816,0.894736834256695,12.0,0.105263156971376,0.0555555552983539,2.35314110726776,19.5172703585527,28.0,63.65,16.0,6.0,3.82724093186408,4.66666588888902,3.9781247513672,4.15734385737343,108.490566037736,109.071556350626,97.1520532741399,1.11670892446187,11.338512763596,-11.338512763596,11.9195030764863
Data_for_model/images/Crenated_1.tif,37,0.916855528611895,47.8103166936238,49.2442890089805,43.8351531852345,154.811183182043,0.0942533839768908,1643.0,0.928015630932736,2024.0,1681.0,0.811758893280632,0.399219162433122,45.737649393031500,0.977394408090422,79.0,111.0,16460923.0,1.18748224365177,13.0,3.51898176200505,150.0,9.39785785914089,99.3469263542301,103.0,66.0,84.0,6.43572137311125,100.094061057779,-0.442391639892392,16460923.0,0.517387437214039,149.009283005532,0.152160300563557,0.76508941161729,7.20225422667502,0.15090795241077,0.616397589608612,0.129387090462745,0.924754748486746,0.924671258609894,-0.443085398028432,0.800112615812584,0.149812147777082,2.63713212273012,0.418382698618143,1.79582001700097,0.784577347255242,2.10619557101736,943.228849665246,0.379100327511281,850.067559342666,0.333211703573581,0.183394873875702,7.35909920876446,105.332167832168,884.968531468532,14.2042968142968,0.243438228438228,4.25341839518123,64.3916083916084,0.174071819841753,72.3299550100249,0.482523009482357,4.0540655040777,0.113702553767499,6.90559440559441,105.332167832168,884.968531468532,14.2042968142968,0.243438228438228,64.3916083916084,0.482523009482357,4.0540655040777,0.113702553767499,0.893837962861579,0.977394408090422,0.092503199061045,3.7495187874465100,0.0586489784264596,0.478830289644513,4.0,3.0,0.0263187752595565,0.0197390814446674,10.7874504245817,52.0,10.0,38.5862552667998,0.220535068691251,3.19028456127077,0.895080057884408,29.0,7.50130969329816,6.32978848138067,5.51816193046891,5.77097365447917,4.97058571444876,7.2381917684326,2.00173624004335,0.169144591724007,112.0,112.14494571485,9.0,0.91964284893176,0.0803571421396684,116.742489270386,116.0,15.714624557747,0.887931026828181,13.0,0.11206896455113,0.0593607303225537,0.827254836727007,10.7874504245817,10.0,36.0,57.1,13.0,0.686459272283694,0.769230710059176,0.630472843599425,0.695387608647432,104.09375,104.796819787986,94.8316384180791,1.09766899147538,9.26211158192091,-9.26211158192091,9.96518136990677
Data_for_model/images/Crenated_1.tif,38,0.992541386385776,46.1849692775626,48.7031826475437,45.8404934369364,155.539105243401,0.0938395808406643,1658.0,0.927880620518506,2116.0,1697.0,0.783553875236295,0.121908147026365,45.9459591821838,0.977018267530937,74.0,120.0,16711863.0,1.64976291321815,24.0,2.79094571669056,156.0,14.0623289355554,98.8606755126659,100.0,59.0,97.0,10.1250173868311,100.396869289276,0.0250984983384207,16711863.0,0.366132841317675,306.098200267446,0.248138957816377,0.787050785481408,6.54218362282878,0.248138957816377,0.808315095600481,0.186566015430179,0.875930521091811,0.875930521091811,-0.411163263098863,0.860293355624031,0.248138957816377,2.46650124069479,0.23300432857785,2.60349108751626,0.789959433891407,2.90326280438119,733.715319662244,0.412609259342792,607.048250904704,0.589883679815378,0.250836851628468,6.75572979493366,30.5201793721973,222.535874439462,5.96340744892875,0.272818883906328,4.66197605635744,81.5560538116592,0.268998793727382,16.7004564740896,0.388493927299694,3.01069279585723,0.0906061387807974,6.89461883408072,30.5201793721973,222.535874439462,5.96340744892875,0.272818883906328,81.5560538116592,0.388493927299694,3.01069279585723,0.0906061387807974,0.893419811979807,0.977018267530937,0.0921053547157146,3.75039613600964,0.0490331167739732,0.429717374556823,7.0,6.0,0.045838313903374,0.0392899833457491,17.0520531383818,97.0,23.0,60.0367540969595,0.231811697574893,4.08425012060959,0.3691891320673,45.0,12.2980633888456,6.02642824324789,9.86093689050978,6.78689154870473,7.48528521578896,9.47999835977377,1.72396288197326,0.246987694367736,112.0,112.14494571485,12.0,0.892857134885204,0.107142856186225,115.205974842767,114.0,8.13719015829931,0.877192974761465,14.0,0.122807016466605,0.06542056044196,1.72049540531208,17.0520531383818,23.0,56.95,25.0,9.0,2.09556993398023,2.55555527160497,2.27799990888,2.3097083714884,105.601156069364,105.113438045375,93.6535087719298,1.12757286220805,11.9476472974343,-11.9476472974343,11.9476472974343
Data_for_model/images/Crenated_1.tif,39,0.957302115343983,45.147703813145,46.4865571966778,43.2199923632473,147.39696961967,0.0964324302385804,1529.0,0.940262463216233,1848.0,1564.0,0.827380952380952,0.289089363273601,44.1223669344706,0.977621483375959,76.0,120.0,15749955.0,1.54417941405351,24.0,2.61567838157429,145.0,13.3959657649943,100.122302158273,101.0,54.0,91.0,9.81683915592271,101.492959351411,-0.279266147380302,15749955.0,0.392506162737329,276.345408434534,0.218560860793544,0.784958652569227,6.61197041022192,0.217215870880968,0.760376588789289,0.171378126230967,0.891616229544945,0.891526563550773,-0.426844057969471,0.854574156390981,0.216039004707465,2.49260255548083,0.268816178229706,2.41483606534916,0.793914791363298,2.72548905507002,719.545454545455,0.386774806327719,600.141922825376,0.512915976749488,0.235888561877771,6.7678221059516,37.3928571428571,276.71978021978,6.63631333943834,0.283463064713065,4.75634268744442,59.8351648351648,0.238064094179202,19.7482414563459,0.369058967668636,2.61537534815782,0.0943170018018828,6.51648351648352,37.3928571428571,276.71978021978,6.63631333943834,0.283463064713065,59.8351648351648,0.369058967668636,2.61537534815782,0.0943170018018828,0.919326426379663,0.977621483375959,0.0945510415270921,3.69717544416663,0.0563505070005257,0.467182544151365,5.0,4.0,0.0345856706701983,0.0276685365361586,15.9849401812719,91.0,21.0,51.8030248661086,0.238467552775606,4.01294152281297,0.435102991439906,42.0,11.3647486486691,5.54418292752125,9.23029775414319,6.43073704763314,6.87136093225404,8.9263263446528,1.73006505093175,0.239819762434124,112.0,112.14494571485,10.0,0.910714277582908,0.0892857134885204,119.405797101449,118.0,10.7020502445603,0.864406772335536,16.0,0.135593219189888,0.0727272723966942,1.49504049591732,15.9849401812719,21.0,54.0,34.0,12.0,1.49363330598859,1.74999985416668,1.58823524740485,1.61062280252004,104.944134078212,107.320792079208,94.7988165680473,1.10701944149127,10.1453175101649,-10.1453175101649,12.5219755111606
Data_for_model/images/Crenated_1.tif,41,0.739672510608384,53.110995447435,53.3666562565053,39.2847433435147,158.124891681028,0.0966238262639951,1637.0,0.906906878430441,2080.0,1683.0,0.787019230769231,0.672966995513369,45.6540593455988,0.972667855020796,80.0,129.0,18449915.0,1.72965573217175,27.0,2.39997740975552,163.0,15.2085690968139,104.565058032987,104.0,62.0,101.0,11.3861340679523,106.162917527887,0.0778580677578333,18449915.0,0.341284267412602,336.713696591012,0.24131396083386,0.817481627611885,7.83006948831333,0.24131396083386,0.797218530919163,0.183081533140534,0.87934301958307,0.87934301958307,-0.44967691451696,0.889404238835187,0.24131396083386,2.69993682880606,0.212356971916952,2.69883140292979,0.829730074569454,2.96034783114622,737.246792913867,0.375993602433643,558.682345754429,0.650291872172564,0.199801635783615,7.93402565668907,27.098623853211,229.637614678899,4.42307785423038,0.240224898063201,4.67610904180952,72.7614678899083,0.26634086744044,13.0016991414864,0.33255908921599,2.32117090132388,0.0956949106781601,7.44266055045872,27.098623853211,229.637614678899,4.42307785423038,0.240224898063201,72.7614678899083,0.33255908921599,2.32117090132388,0.0956949106781601,0.852973238862623,0.972667855020796,0.0948665024778752,3.8382850909792700,0.106079177283587,0.46028952215026,3.0,2.0,0.0193178898732286,0.0128785932488191,18.789302985733,101.0,27.0,47.0016364927811,0.211944646758922,4.17592398109997,0.282604214245647,50.8,13.0034805520936,4.84414757796007,10.4057880099145,6.09846763558966,7.77905909751576,9.61743761336481,1.63269317631818,0.269624519064743,112.0,112.14494571485,5.0,0.955357134327169,0.0446428567442602,116.559248554913,115.0,6.60471136024076,0.930434774517959,8.0,0.0695652167863894,0.0360360358737116,1.21125638236097,18.789302985733,27.0,61.0,23.4499999999999,6.0,2.84483289519789,4.49999925000012,2.60127920676849,3.3153704506555,108.31914893617,117.493934142114,94.4533333333333,1.14680068946961,13.8658156028369,-13.8658156028369,23.0406008087811
Data_for_model/images/Crenated_1.tif,42,0.854611831443413,47.3795875237611,47.8016736108685,40.491156066715,150.124891681028,0.0999167332319654,1503.0,0.915291575989224,1935.0,1548.0,0.776744186046512,0.519267385416159,43.7456173317619,0.97093023255814,71.0,131.0,16620960.0,1.98366827872738,31.0,2.77733297976889,174.0,18.3058792594452,102.702594810379,104.0,37.0,137.0,13.5085314452312,105.159511952518,-0.0371339993680719,16620960.0,0.28954599118463,510.699973306879,0.227023319615912,0.879435904591085,13.8854595336077,0.227023319615912,0.772786080837717,0.175483731966484,0.886488340192044,0.886488340192044,-0.525655665812526,0.936647134203534,0.227023319615912,3.61351165980796,0.181014214183701,2.94231380841438,0.88125874995848,3.17406388827634,703.236859614105,0.336493568640054,435.187624750499,0.924354883048275,0.10391162120204,13.9620758483034,27.4547872340426,416.683510638298,2.49812426122931,0.106609042553192,4.90489576943145,55.3829787234043,0.250166333998669,11.4760567564509,0.267415267095765,3.5066856280696,0.0260621624036264,13.3510638297872,27.4547872340426,416.683510638298,2.49812426122931,0.106609042553192,55.3829787234043,0.267415267095765,3.5066856280696,0.0260621624036264,0.87053091500214,0.97093023255814,0.0980016397580051,3.79938087812639,0.0768785114248765,0.499448231436441,3.0,2.0,0.0203670876218058,0.0135780584145372,23.3900036984414,137.0,33.25,57.2340098736257,0.223726114649682,4.17259258624796,0.33408198100864,62.5,14.2797420274957,5.09183490345166,11.4852978270231,6.51786694229364,8.0104432275055,10.1494568316887,1.58074305540311,0.280182512475151,112.0,112.14494571485,5.0,0.955357134327169,0.0446428567442602,112.595973154362,112.0,4.69347511090972,0.955357134327169,5.0,0.0446428567442602,0.0228310501240591,1.06530850095898,23.3900036984414,33.25,74.25,15.0,5.0,4.98351395548232,6.64999867000027,4.94999967000002,5.52783743182753,127.321428571429,106.329545454545,94.0500641848524,1.35376225759315,33.2713643865762,-33.2713643865762,33.2713643865762
Data_for_model/images/Crenated_1.tif,43,0.683673559025138,56.7695308332627,57.2712842531054,38.811827188964,166.02438661764,0.0961624017478365,1727.0,0.88718938910155,2240.0,1780.0,0.770982142857143,0.72978795871808,46.8922668865307,0.970224719101124,89.0,126.0,18421758.0,1.42881735270067,9.5,4.13405385219735,142.0,9.30782098011453,102.406485234511,100.0,72.0,70.0,5.04647986103538,103.280746342878,1.09357540319809,18421758.0,0.402762554865351,179.824347055804,0.143196672608437,0.835677990392338,7.38205585264409,0.143196672608437,0.592549771587413,0.122691385562309,0.928401663695781,0.928401663695781,-0.541862567720977,0.883909057072541,0.143196672608437,2.64913844325609,0.307704813681536,2.04518305864987,0.889431026956849,2.43785969572888,972.929357266937,0.27902159543126,695.570932252461,0.454654422471668,0.169461333075983,7.58946149392009,71.7929824561404,537.112280701754,12.3119639376218,0.161817738791423,5.06465049590374,29.2526315789474,0.165026056745802,35.0736349646045,0.243961727908557,2.23379299719843,0.0360015736578424,8.1719298245614,71.7929824561404,537.112280701754,12.3119639376218,0.161817738791423,29.2526315789474,0.243961727908557,2.23379299719843,0.0360015736578424,0.814860746677335,0.970224719101124,0.0944967918314379,3.9270210862601300,0.142198898763319,0.693638479572127,2.0,1.0,0.0122552053752721,0.006127602687636,9.94235222262348,70.0,8.0,28.3791338791249,0.202888583218707,3.26842905931026,0.814701181994241,19.0,7.16734989572304,6.10639067526114,5.49744201251059,6.12484190840792,4.22314019569407,5.72176419552449,1.99850296669852,0.167591560727983,112.0,112.14494571485,12.0,0.892857134885204,0.107142856186225,114.3625,113.0,4.55369012450342,0.884955744380923,13.0,0.11504424676952,0.061032863563226,2.85482691833159,9.94235222262348,8.0,31.0,14.0,6.0,2.18336113512918,1.33333311111115,2.21428555612246,1.9103266007876,101.459349593496,99.4934426229508,104.714121699196,0.968917534504394,-3.2547721057004,3.2547721057004,5.2206790762455
Data_for_model/images/Crenated_1.tif,44,0.76274474392184,52.0683175475688,52.6307894677631,39.7148355342615,157.296464556282,0.0970666242247959,1621.0,0.90721555568751,2040.0,1664.0,0.794607843137255,0.646699664156095,45.430400636750900,0.974158653846154,78.0,112.0,15793678.0,1.46221454018825,12.0,4.9872415158856,169.0,9.61000227961126,97.7717458359038,99.0,60.0,109.0,5.84636123118738,98.7074954011356,0.183691658387907,15793678.0,0.414448929667333,183.855364564642,0.186193793540215,0.785182395012734,6.2298923369221,0.186193793540215,0.693440916894888,0.151525664787319,0.906903103229892,0.906903103229892,-0.448249352767257,0.850211619089387,0.186193793540215,2.42685243825206,0.29580453714663,2.22114732795918,0.786599289989731,2.57627599167347,818.586674892042,0.337702905381671,671.821714990747,0.452124928785934,0.231730927411063,6.39296730413325,41.9553571428571,276.205357142857,8.61137152777778,0.251075562169312,5.00829825114463,42.1309523809524,0.207279457125231,18.6804758361678,0.301256009715241,2.35741609408293,0.0717583361702031,6.72619047619048,41.9553571428571,276.205357142857,8.61137152777778,0.251075562169312,42.1309523809524,0.301256009715241,2.35741609408293,0.0717583361702031,0.853720325755629,0.974158653846154,0.0952918182797875,3.83660529022224,0.111485912399584,0.645110543038475,2.0,1.0,0.0129476623983551,0.0064738311991775,10.0762680279717,60.0,9.0,38.929472807359,0.215282880235121,3.6166693945832500,0.672385071172837,26.0,8.4600844131845,6.08852561940815,6.57433618240385,5.88932874216827,5.01027112581616,7.06740077662856,1.86855389451009,0.204085037096702,112.0,112.14494571485,13.0,0.883928563536352,0.116071427535077,120.18821603928,117.0,11.5692857072754,0.846153838921762,18.0,0.153846152531229,0.0833333329475309,1.55584354121681,10.0762680279717,9.0,37.0,35.0,14.0,0.870949807271624,0.642857096938779,1.05714282693878,0.856983243716393,100.716279069767,101.693220338983,94.1605392156863,1.06962299535521,6.55573985408117,-6.55573985408117,7.53268112329678
Data_for_model/images/Crenated_1.tif,45,0.961040587492095,44.9826983776587,46.3249392876019,43.2301988758448,148.225396744416,0.0971651240540258,1526.0,0.934089341456889,1892.0,1560.0,0.806553911205074,0.276407288602974,44.0790601676789,0.978205128205128,73.0,117.0,14966829.0,1.64339950571306,19.0,3.52555439541202,172.0,13.106698398575,97.5524246395806,99.0,53.0,119.0,8.69697625989171,99.03475500989,-0.0445101292867939,14966829.0,0.366638381638322,291.407146807886,0.246797033041133,0.785784817889981,6.30950775455159,0.230613621038436,0.81489413162417,0.193614390832674,0.887390424814565,0.886311530681052,-0.421566272633638,0.863243846959897,0.216453135536076,2.42009440323668,0.247915121659773,2.55961272432203,0.801601257934309,2.85188207382288,710.534731323722,0.43860459763402,559.490170380079,0.592367937832485,0.26364005388088,6.54456094364351,41.2225201072386,283.57908847185,8.63249106344951,0.29188635686625,4.6701637477632,76.8337801608579,0.244429882044561,24.4849887514465,0.451238648653183,3.5978981776889,0.104941538796521,6.85254691689008,41.2225201072386,283.57908847185,8.63249106344951,0.29188635686625,76.8337801608579,0.451238648653183,3.5978981776889,0.104941538796521,0.907096910215184,0.978205128205128,0.0952797966052883,3.7220147356488900,0.0504790230965589,0.432940004298545,6.0,5.0,0.0412663346127146,0.0343886121772622,16.0607305107036,88.0,17.0,64.3267029008321,0.235340109460516,3.69902819104049,0.671639040531217,42.0,10.6525895386455,7.46454624831435,7.99811113541608,7.09011712716712,6.92402976104344,9.46797222805795,1.87701380022185,0.204859151959145,112.0,112.14494571485,12.0,0.892857134885204,0.107142856186225,119.118613138686,117.5,11.5696313199486,0.851063822544138,17.5,0.148936168945224,0.0804597697450126,1.51258047931447,16.0607305107036,17.0,54.1,27.65,14.0,1.38817985451546,1.21428562755103,1.95660029090053,1.51968859098901,103.188571428571,104.685039370079,92.0842230130486,1.1205890317754,11.1043484155228,-11.1043484155228,12.6008163570301
Data_for_model/images/Crenated_1.tif,47,0.899329237930281,43.5253010379461,45.0,39.1435758131421,140.568542494924,0.105255366899981,1336.0,0.921592085375609,1640.0,1371.0,0.814634146341463,0.437272137008224,41.2437635499742,0.974471188913202,81.0,121.0,14531167.0,1.33838425867088,20.25,2.44622194822776,132.0,11.9647262361505,103.250748502994,106.0,65.0,67.0,8.81494859800824,104.291044706571,-0.48465321040289,14531167.0,0.472555263724049,215.904939559504,0.138223938223938,0.821552910383849,7.61235521235521,0.138223938223938,0.579568499846753,0.119118081125803,0.930888030888031,0.930888030888031,-0.516746507637816,0.86452644653839,0.138223938223938,2.7007722007722,0.383742937642552,1.97477374712324,0.837722279512621,2.25440484199724,748.982035928144,0.256803757753953,631.333832335329,0.387697658575065,0.180477586493679,7.60029940119761,80.0909090909091,666.518181818182,11.8399936868687,0.211268939393939,4.73257236604292,27.0,0.164670658682635,43.2128925619835,0.196462400691123,1.54755074254251,0.0449014503965997,7.19090909090909,80.0909090909091,666.518181818182,11.8399936868687,0.211268939393939,27.0,0.196462400691123,1.54755074254251,0.0449014503965997,0.89024881201163,0.974471188913202,0.102788848658536,3.75706951463763,0.0593101232577451,0.447361636876347,4.0,3.0,0.0291277897857771,0.0218458423393328,12.40069957872,64.0,14.0,32.1306056304162,0.223230490018149,3.7836342246783300,0.510526260730467,33.0,9.3375531673817,5.31576651554637,7.62344336673288,6.04269170411247,5.39922724068895,7.11323571882612,1.70925605179649,0.262844984041555,112.0,112.14494571485,3.0,0.973214277024873,0.0267857140465561,120.849902534113,119.0,11.4743074718831,0.915966378857425,10.0,0.0840336127392133,0.0438596489304401,0.871512215703828,12.40069957872,14.0,43.0,33.0,14.0,1.08073611661278,0.999999928571434,1.30303026354454,1.12792210290958,104.410256410256,111.151515151515,97.9150417827298,1.06633519674744,6.49521462752661,-6.49521462752661,13.2364733687854
Data_for_model/images/Crenated_1.tif,48,0.827067379635484,52.4320664564672,54.4058820349418,43.3648518130239,166.124891681028,0.0933548140944243,1780.0,0.900158977995063,2288.0,1827.0,0.777972027972028,0.562102792683773,47.6063692128332,0.974274767378216,74.0,139.0,20180626.0,2.05569481786676,30.0,3.76102050880654,190.0,19.8330210831966,103.265168539326,99.0,47.0,143.0,12.8862901170809,106.477370070258,0.819804115590642,20180626.0,0.291319277868956,673.73530362328,0.246109510086455,0.894063217452711,14.3936599423631,0.246109510086455,0.805053409938567,0.18553961913146,0.876945244956772,0.876945244956772,-0.519579085504814,0.939958765791186,0.246109510086455,3.65446685878963,0.181029823352075,3.06304606538374,0.909507766649726,3.26733857084334,814.776404494382,0.349079661658881,518.548314606742,1.14260951900013,0.0975075957349231,14.452808988764,23.1483050847458,305.415254237288,2.32708747693993,0.0962584073177293,5.11726823862118,71.9491525423729,0.265168539325843,8.92645791439242,0.283698829870327,4.36994828505829,0.0273694803346139,15.2478813559322,23.1483050847458,305.415254237288,2.32708747693993,0.0962584073177293,71.9491525423729,0.283698829870327,4.36994828505829,0.0273694803346139,0.838834534702441,0.974274767378216,0.0917395868293717,3.87049740848517,0.0837750078652943,0.56675352402333,4.0,3.0,0.024495325179691,0.0183714938847682,26.8574223256472,143.0,32.0,70.1217270080919,0.232913072329131,4.25597069712261,0.303186149211347,68.4000000000001,17.1547520110975,8.14985819629728,13.8036613356222,8.64799968560576,9.83737189189237,12.6913950780479,1.63689087785938,0.26498371457419,112.0,112.14494571485,10.0,0.910714277582908,0.0892857134885204,114.019690576653,113.0,5.03597805890201,0.902654859268541,11.0,0.0973451318819015,0.051162790459708,2.18428231558181,26.8574223256472,32.0,94.0,16.0,5.0,5.33310842072941,6.39999872000026,5.87499963281252,5.86936892451406,108.551282051282,120.74,90.8742071881607,1.19452245269109,17.6770748631214,-17.6770748631214,29.8657928118393
